"conc_group","filter_ok_unter_gok","HA","kf_bez","gwn_mean","sand_depth_weighted_mean","corg_gehalt_depth_weighted_mean","Makroporen_rounded","area_sentinel_id_10","area_sentinel_id_7","area_sentinel_id_9"
"1",14,"P","2",93.5792846679688,13.1011,4.902,"2",400177.355896305,0,117277.002623429
"2",21,"P","3",170.222259521484,27.58132,3.354,"1",757214.897933396,18933.3333333333,0
"1",25,"P","2",93.4477386474609,14.70918,2.494,"2",2887.76135432223,0,16172.8317675375
"1",3,"K","2",62.5955696105957,47.200055,1.806,"1",534466.49956919,0,33305.7526356121
"1",19,"P","2",52.0565948486328,92.8125,1.032,"1",142660.490841793,29466.6666666667,65165.7038460726
"2",2,"P","2",106.02806854248,19.69961,3.354,"3",104345.480338071,4455.63259382034,127347.77856651
"2",12.34,"P","2",169.117736816406,64.31256,1.548,"2",685008.42976071,15296.3346278373,347.631230950356
"2",26,"P","2",99.5025024414062,86.95315,1.376,"1",253495.919152285,27743.8137809397,0
"1",10.2,"P","3",150.697036743164,54.37193,1.548,"2",565261.833856716,100,4544.32956178983
"1",34.9,"P","3",188.920715332031,36.53135,1.548,"2",191435.758578992,181.09154800574,52625.979845832
"1",7.3,"K","1",28.2719402313232,14.21438,3.44,"2",122831.905973005,1733.33333333333,1409.03073646671
"1",3.66,"P","2",58.7160186767578,12.9465,4.171,"2",365049.767800104,63972.4717071901,147742.305839234
"2",2,"P","2",150.17546081543,92.8125,2.4854,"1",772718.409011045,0,0
"1",20,"K","1",31.514835357666,18.152752,1.978,"2",12855.8353913327,48934.615446503,8942.15647196397
"1",14.5,"P","2",214.744049072266,16.80542,1.634,"3",90061.4887518343,0,12866.6666666667
"1",3.58,"P","2",65.8467407226562,92.8125,0.774,"1",7683.27682117621,325695.781188635,285366.666666667
"1",3.5,"P","2",43.885929107666,37.88074,5.59,"2",6165.46860020608,0,0
"1",23.2,"K","1",71.5899124145508,23.57876,4.257,"2",0,0,13984.6345627603
"1",55.5,"P","2",75.9915084838867,92.8125,2.6316,"1",22957.5146497382,83.8595443482821,0
"1",52.47,"K/Ka","2",227.009094238281,45.27508,1.806,"2",344643.267793236,0,19135.6353332599
"2",11.4,"P","2",161.79655456543,55.36254,1.634,"2",154596.066162149,816.382947998742,58900
"1",10,"P","3",156.753921508789,26.72737,4.128,"3",498442.219887107,0,9736.22541576624
"1",2.25,"K","2",123.859680175781,65.5313,1.6125,"1",677027.152007029,3233.33333333333,0
"1",6.65,"P","2",182.819625854492,15.8843,2.666,"2",123770.286087441,0,4266.66666666667
"2",23,"P","2",117.72924041748,92.8125,0.8686,"1",892476.032317672,29533.3333333333,6700
"2",20.5,"P","2",82.3298645019531,15.0019,0.774,"2",259519.519888678,3700.71545920412,24864.6548165047
"1",22.5,"P","3",213.845397949219,36.984475,2.58,"2",297005.748444782,3400,38500
"2",7,"P","2",180.449584960938,86.601589,0.9718,"1",1022045.04165733,10100,0
"1",0,"P","2",190.926376342773,45.000075,4.515,"2",1206219.52573803,18428.5423347768,0
"1",9.96,"K","1",118.455291748047,54.12505,0.645,"2",235152.941278933,139904.040762027,205732.199865894
"1",15.55,"P","2",134.030303955078,92.8125,0.9288,"1",58676.230192945,0,0
"1",7,"P","3",218.032791137695,72.193776,2.1328,"1",6222.5772434962,0,0
"2",2.5,"P","3",216.266220092773,13.03926,2.15,"2",837130.482354785,0,16348.2456898472
"1",18,"P","3",518.395385742188,15.1885,3.612,"2",0,66.6666666666667,0
"2",25.25,"P","2",119.416893005371,92.8125,0.5246,"1",878099.112296667,12533.3333333333,0
"1",5,"P","2",60.0081634521484,92.8125,2.064,"1",773690.96399452,17286.1327221248,0
"1",31,"K","2",76.0870971679688,14.21438,2.666,"2",0,0,0
"1",5,"P","2",244.180938720703,66.5625,0.9288,"1",44811.2447460492,0,3166.66666666667
"2",3.23,"P","2",155.08625793457,92.8125,2.4854,"1",485408.590438055,6994.84689316402,13533.3333333333
"1",7.77999999999999,"P","2",192.873046875,92.8125,2.064,"1",792076.203711259,233.333333333333,0
"2",9.22,"P","2",181.010162353516,56.44382,2.15,"1",1185115.28146865,133.333333333333,300
"1",14.56,"P","3",70.024543762207,74.73441,4.386,"2",179337.96520384,366.666666666667,35515.1132107402
"1",18.99,"K","1",165.224319458008,67.05002,1.161,"1",13961.6003376587,6649.14367886571,26812.0974821659
"2",5.5,"P","2",165.753616333008,64.31256,1.548,"2",243478.532216021,0,2942.15952514205
"2",17.9,"P","3",175.348449707031,60.47505,1.548,"2",887198.717047957,33.3333333333333,23212.9595433207
"1",68,"P","1",171.590515136719,42.88756,4.816,"2",942162.853688055,4955.05475029349,0
"2",1.14,"P","2",205.356857299805,92.8125,2.064,"1",561463.167873387,2566.66666666667,0
"2",10.5,"P","2",184.891555786133,76.44378,1.548,"1",614376.75881928,20169.2650778368,0
"1",7,"P","2",91.3909149169922,55.36254,1.634,"2",7933.33333333333,0,0
"1",10.8,"P","3",106.18236541748,17.11544,1.548,"3",1537027.22654444,0,85802.0943934059
"1",7,"P","2",126.311042785645,12.9465,6.536,"1",330578.355599935,0,15733.3333333333
"1",29.17,"P","2",180.473022460938,77.0938,2.8638,"1",1031351.14797708,3100,0
"1",7,"K/Ka","2",97.8711013793945,16.42825,1.548,"3",284836.777643135,14488.14611139,4718.14441482226
"1",9.1,"P","2",74.8070526123047,72.978175,1.376,"1",210049.4985603,1172.79564128257,0
"1",14,"P","2",72.3605728149414,92.8125,1.376,"1",104545.826586875,51872.2326930467,80258.7452694284
"1",8,"K","2",31.7617835998535,14.21438,3.44,"2",109017.395420702,33105.3711470161,27040.3266010185
"1",13,"K","2",17.6402626037598,14.21438,3.44,"2",162393.087446254,2051.75323489239,0
"1",3,"P","3",274.450134277344,15.1885,3.612,"2",691405.547242953,4433.33333333333,19122.2671320041
"1",3.5,"K/Ka","2",128.037307739258,31.26994,1.935,"1",74550.9944230328,0,6254.98624795194
"2",8.1,"P","2",49.8424110412598,92.8125,1.376,"1",183986.060694615,0,0
"1",18,"P","2",183.570449829102,71.231593,1.548,"1",751027.429864271,100,0
"1",16,"P","2",188.625610351562,31.26994,1.935,"1",98639.7850746444,0,5029.11977514935
"1",14.7,"P","2",50.0883255004883,92.8125,0.86,"1",66.6666666666667,5366.66666666667,12866.6666666667
"1",7.8,"K","1",102.264068603516,15.88649,0.774,"2",110023.371627824,0,0
"1",5.14,"P","3",60.6294021606445,54.87505,1.806,"2",19501.6564678711,102019.133952799,0
"1",8.79,"P","2",58.8939590454102,55.59852,3.483,"2",369053.566892299,25393.1039199211,68696.7812048892
"2",6,"P","2",137.921401977539,92.8125,2.064,"1",542713.126844485,12944.763438489,2833.33333333333
"1",11,"P","2",58.1022071838379,72.978175,1.376,"1",0,127654.09225778,2100
"1",9.3,"P","2",49.6583442687988,92.8125,0.9288,"1",46622.5170709663,106336.543116472,164285.851389154
"2",10,"P","2",156.321716308594,92.8125,1.0664,"1",64013.2454054024,0,3366.66666666667
"1",34,"P","2",87.6889038085938,92.8125,0.9288,"1",210002.495093438,147428.463792187,100
"1",9.51000000000001,"P","2",167.635498046875,27.70178,1.376,"1",1330268.46312624,0,0
"2",18.69,"P","2",168.776611328125,92.8125,0.5246,"1",1563778.63435848,5000,0
"2",28.97,"K","1",160.944427490234,78.2938,0.903,"1",640827.88787529,0,20037.9012979762
"1",12,"K","1",124.208122253418,92.8125,2.6316,"1",13466.6666666667,202.943982680639,1651.63131762723
"1",3.9,"P","2",216.955032348633,16.80542,1.634,"3",29030.3211739326,600,5800
"1",11.02,"P","2",100.312561035156,92.8125,1.462,"1",109131.564164235,28838.6068960031,8659.61651621498
"1",3,"P","3",199.690078735352,13.54952,1.29,"1",90224.7259090819,0,8000
"1",4.1,"K","1",169.502380371094,38.7907,6.063,"1",19415.4038100154,0,0
"1",40.5,"K/Ka","2",169.954864501953,22.5938,2.3822,"1",25359.8677833875,5900,33360.2242310842
"2",6,"P","2",142.06494140625,92.8125,0.8686,"1",735436.481125281,0,0
"1",12,"P","2",214.811340332031,85.78128,1.806,"1",995431.464592789,0,0
"1",17.5,"K","1",96.3847503662109,14.70918,2.494,"2",188597.886771782,73189.9480304836,9717.89388511097
"1",34,"P","2",224.509353637695,92.8125,0.8686,"1",315882.571475335,15545.3021585941,13815.5408738802
"1",7,"P","2",83.2679595947266,92.8125,2.408,"1",74147.2710328923,14111.5509879581,0
"1",22.5,"P","3",176.292572021484,60.47505,1.548,"2",13833.3333333333,0,1800
"1",28,"P","2",111.438056945801,84.60941,0.774,"1",288359.911147857,10266.6666666667,0
"1",27.25,"K/P","1",173.873916625977,78.6938,3.1218,"1",151810.2007663,66.6666666666667,28216.7671041951
"1",46.48,"P","2",31.0061378479004,92.8125,1.376,"1",16533.3333333333,112728.224093995,2005.43739621838
"1",13.77,"P","2",190.57600402832,42.4376,2.322,"2",790656.915890143,17866.6666666667,0
"1",24,"K","1",150.832183837891,38.87976,2.322,"2",270948.052419028,11031.3450425863,2933.33333333333
"1",7.5,"K/Ka","2",207.301498413086,29.69186,5.719,"1",1482.62961783912,0,0
"1",27.06,"P","2",57.5536041259766,92.8125,0.946,"1",158739.593662793,106661.283017535,100
"1",28,"K/P","1",147.90705871582,46.1876,2.15,"2",178838.166854959,33.3333333333333,15465.1920388142
"1",2,"P","2",116.663734436035,32.983565,3.01,"1",116648.974117062,5666.66666666667,11036.5693942411
"1",15,"P","2",78.2623901367188,92.8125,0.9288,"1",195800.999917598,21888.0634107937,124006.206048858
"1",2,"P","2",152.385955810547,46.94383,1.505,"2",4847.84404709935,0,0
"1",16,"P","3",226.763305664062,54.37193,1.548,"2",702061.319088124,10239.0082597733,3051.45681217934
"1",16,"P","2",80.6564331054688,12.2248918,1.29,"2",103627.763058098,66.6666666666667,0
"1",20,"K/Ka","2",107.339805603027,22.5938,2.3822,"1",219683.095706173,4666.66666666667,0
"1",8,"P","3",237.665817260742,72.193776,2.1328,"1",259437.254383245,0,0
"2",6.4,"P","2",90.6551132202148,46.1876,1.72,"1",442091.182983674,11233.3333333333,42033.3333333333
"2",9.6,"K","1",128.408920288086,38.7907,6.063,"1",26842.1492918084,233.333333333333,62294.7888131564
"1",1.5,"P","2",194.602142333984,22.02128,1.032,"1",588469.607398083,3666.66666666667,3411.86544767115
"1",9,"P","2",248.58073425293,31.229745,2.838,"2",40927.1534990966,0,47699.3300118173
"2",10.5,"P","2",222.159317016602,92.8125,1.032,"1",346975.4805026,28233.3333333333,0
"1",26,"P","2",22.9335918426514,92.8125,2.408,"1",232465.207928294,4796.08186824868,2133.33333333333
"1",1.9,"P","3",90.5384140014648,63.57035,1.419,"1",0,0,0
"1",26.7,"K","1",19.6794662475586,56.37505,1.72,"2",33.3333333333333,366.666666666667,0
"1",8.2,"P","3",152.46418762207,60.47505,1.548,"2",155703.102161114,33.3333333333333,7700
"1",5.4,"P","2",113.616676330566,31.26994,1.935,"1",45651.0337262667,0,2166.66666666667
"1",3.5,"P","3",198.977447509766,31.26994,1.935,"1",786426.01387092,6399.43873503556,41202.3824430858
"2",1.1,"P","2",186.81071472168,92.8125,1.677,"1",1669576.02599844,9743.36555910607,233.333333333333
"1",21.8,"P","3",194.636932373047,60.47505,1.548,"2",525299.714206942,266.666666666667,9433.33333333333
"1",39,"P","2",37.9464111328125,14.4927,1.72,"2",156148.940930198,8266.66666666667,0
"1",5.15,"P","2",74.5028381347656,38.28132,1.505,"2",219318.945647561,62266.6666666667,2033.33333333333
"1",17,"K","1",168.51220703125,54.12505,0.645,"2",66.6666666666667,7716.38789117957,40505.1895413082
"1",5,"K/Ka","1",81.2546920776367,23.25005,2.3822,"1",227798.809896704,7697.12857827544,16012.4704706289
"1",17.5,"K","1",103.647003173828,14.4154,1.72,"2",0,0,0
"1",6.08,"K/P","1",61.346866607666,18.068615,2.709,"2",0,0,26070.5514270191
"1",25,"P","3",253.432250976562,53.33288,2.451,"1",47100.793524589,0,42954.4548436359
"2",2.44,"P","3",190.251892089844,72.88128,1.806,"1",84519.0129656063,1229.52141159525,12218.4611201286
"1",4.2,"P","2",102.54524230957,21.64453,2.838,"2",466.904841642842,7122.06241559858,0
"1",5,"P","2",110.932334899902,66.5625,0.989,"2",0,0,0
"1",44,"P","2",69.412223815918,92.8125,1.376,"1",75.3591070572535,48572.7457622415,0
"1",47,"P","2",92.0708694458008,92.8125,1.118,"1",20031.154800927,0,0
"1",4.5,"P","3",247.125289916992,66.5625,0.989,"2",99015.7796170504,0,7000
"1",4.5,"K","1",53.8801040649414,40.18754,0.946,"2",357380.472117141,0,8000
"1",8,"P","2",171.754684448242,92.8125,1.806,"1",118807.113964406,33.3333333333333,66.6666666666667
"1",12,"P","2",51.5855255126953,83.057849,1.9178,"1",271442.81066356,2800,88362.9465017623
"1",8.1,"P","3",189.402618408203,23.25005,2.3822,"1",44755.1482764732,266.666666666667,233.333333333333
"2",14,"P","2",156.421234130859,74.237853,1.548,"1",1250514.02216273,10666.6666666667,0
"1",6,"K","1",118.183631896973,22.5938,2.3822,"1",96229.63247835,366.666666666667,33.3333333333333
"1",57,"K/Ka","2",66.4766159057617,13.37942,2.752,"2",591752.655014822,43491.0150930285,7725.66226086017
"1",4.5,"K/P","2",116.866165161133,39.4166164556962,1.63291139240506,"2",18211.6722828398,2333.33333333333,0
"1",10.9,"P","2",98.1760787963867,82.2844,0.774,"1",337011.61818139,0,184319.564605854
"1",7.8,"P","3",263.378997802734,72.193776,2.1328,"1",53295.3754448642,0,0
"2",3.77,"P","3",39.9765701293945,31.9438,1.505,"1",165656.634691904,15935.4871154452,0
"1",3,"P","2",100.867485046387,92.8125,1.376,"1",2260.2571246059,40140.5846748191,0
"1",11.4,"P","3",199.897979736328,60.47505,1.548,"2",313131.722799509,5566.66666666667,3411.32351458073
"1",26.5,"P","2",205.88053894043,92.8125,2.064,"1",505935.720823681,1724.18073380056,3504.36535600262
"2",5,"P","3",182.359939575195,64.78444,1.5652,"1",64553.1968337566,0,0
"1",22,"K","2",50.4340515136719,13.658216,2.494,"2",299235.977059284,26176.2745882152,61357.4823250761
"2",7,"P","3",79.5450744628906,37.88074,5.59,"2",317297.117477487,4633.33333333333,9666.66666666667
"1",9.65,"P","2",199.041366577148,92.8125,1.247,"1",799487.025240399,60142.5315074273,14105.6016230335
"1",7.5,"P","2",52.5514297485352,92.8125,0.9288,"1",11066.6666666667,239957.838126722,78333.3333333333
"1",11,"P","2",105.542182922363,22.5938,2.838,"3",281421.446130238,111720.429421878,1344.11093160355
"1",42,"K","2",138.10676574707,66.5625,0.774,"2",0,400,0
"1",6.17,"P","2",2.36451506614685,92.8125,2.408,"1",61182.7574434021,5866.66666666667,0
"1",9.02,"P","2",9.73291492462158,92.8125,1.376,"1",117469.279410749,24768.1764568556,251.971498387866
"2",6.84,"P","1",88.2931442260742,46.94383,1.505,"2",168250.020678105,0,0
"1",46.26,"P","2",41.2851676940918,92.8125,2.064,"1",367825.149831436,15916.5911389263,233.333333333333
"1",4.38,"P","2",144.696350097656,31.9438,1.505,"1",0,0,0
"1",15,"P","2",107.011291503906,92.8125,0.9288,"1",531218.464496318,4220.06225517641,955.881638266146
"1",14.3,"P","3",246.595367431641,54.37193,1.548,"2",418127.096000226,0,0
"2",3.3,"P","2",230.807189941406,92.8125,2.064,"1",723133.020446657,0,0
"1",21,"P","2",124.557685852051,92.8125,0.774,"1",14315.7679823538,0,500.145007219786
"2",24.2,"P","2",165.993682861328,78.0938,0.645,"1",391543.999263511,0,13831.9433189618
"1",10.4,"P","2",219.052856445312,16.80542,1.634,"3",74094.4893382853,0,10150.9090092654
"1",5.64999999999999,"K","1",122.770561218262,56.61564,1.548,"2",756304.434637191,0,0
"1",56,"P","2",48.8677101135254,55.67504,1.032,"2",299662.572474335,33248.4510511781,2748.72818486765
"1",76.7,"P","2",133.341705322266,43.48441,1.032,"1",231023.56292471,0,0
"1",20,"K","2",10.2499980926514,13.658216,2.494,"2",298920.948017129,29900,13302.7578664323
"2",4.67,"P","2",169.584091186523,92.8125,2.4854,"1",1235508.33468912,233.333333333333,66.6666666666667
"2",24,"P","1",166.713745117188,13.03926,2.15,"2",784975.315865699,2400,5620.51863864375
"1",60,"K/Ka","2",21.4449691772461,14.4927,1.72,"2",449084.362873252,3533.33333333333,13733.3333333333
"1",20,"P","3",253.003616333008,17.11544,1.548,"3",141632.962574612,0,0
"2",9.1,"K/Ka","2",33.7490844726562,14.21438,3.44,"2",255435.543771984,45866.6666666667,0
"2",6,"P","2",175.794418334961,92.8125,2.279,"1",478469.560304501,33.3333333333333,0
"1",22,"P","2",153.003189086914,64.6641,1.161,"1",996619.884621769,0,0
"1",9.1,"P","3",353.617095947266,53.33288,2.451,"1",621303.322321789,3133.33333333333,0
"2",10,"P","2",175.846817016602,92.8125,2.4854,"1",175514.994248129,100,0
"1",26,"P","2",99.4022521972656,22.5938,2.838,"3",88617.042300369,137487.039569082,4266.66666666667
"1",4.56,"P","3",202.846588134766,69.72505,1.548,"2",41818.5279647509,800,17249.4242485613
"2",2.77,"P","2",64.5028762817383,86.95315,1.376,"1",469474.667111903,44816.6981860413,25184.5042908504
"1",26.3,"K","1",64.9913787841797,39.93601,1.419,"1",348022.090267804,0,46314.1058374119
"1",16.3,"P","2",119.742088317871,92.8125,1.0664,"1",0,0,0
"1",5.6,"P","2",189.283218383789,21.29248,1.978,"3",3133.33333333333,0,400
"2",0.9,"P","3",185.290863037109,26.72737,4.128,"3",337920.72611689,4854.43710763163,1733.33333333333
"2",2.5,"P","2",89.1585388183594,92.8125,0.5246,"1",268255.537441354,26869.8035418987,2700
"2",27.7,"K","1",95.9743499755859,92.8125,1.548,"1",309979.089116175,53563.2252420687,0
"1",20,"K","1",150.961288452148,22.5938,3.225,"2",12678.313844651,13000,7780.20301560561
"1",5.2,"P","2",137.982620239258,32.5001,1.548,"3",62731.0367532443,3398.43182805926,81.9106951355934
"2",7,"P","2",106.115821838379,70.03129,1.118,"1",24156.8242618193,14245.9900016276,75769.0007265075
"1",3.2,"P","3",197.844024658203,12.9465,1.548,"3",92097.8827007445,10500,29133.3333333333
"1",9,"K","2",112.16431427002,83.38128,0.215,"1",37542.7612058993,33.3333333333333,0
"2",6,"P","2",202.743621826172,92.8125,0.5246,"1",814783.164919837,20356.6580551211,0
"1",4.2,"K","1",158.759735107422,54.34504,3.053,"1",11304.7057658744,33.3333333333333,500
"1",9.66,"P","2",141.799072265625,70.648455,0.86,"2",77082.2940022789,0,0
"1",5.5,"K","1",200.546249389648,30.2938,1.032,"1",49746.0128896715,0,0
"1",26,"P","2",83.7482986450195,65.5313,2.967,"1",427023.19192781,36835.653276369,50364.6398087435
"1",13,"P","2",65.3478393554688,68.673455,2.15,"2",460893.140358643,52936.515617196,0
"1",5,"K","2",53.5133666992188,83.38128,0.215,"1",54835.8499443019,2633.33333333333,10600
"1",19.5,"P","3",226.436187744141,17.77015,1.548,"3",105951.662297139,0,9633.33333333333
"2",5,"P","2",53.591007232666,46.94383,1.505,"2",500762.536007592,5943.40845110516,63586.5519275268
"1",21,"K/Ka","1",103.320114135742,21.72746,1.032,"3",165042.205192579,29742.9421380259,2786.50392970691
"1",0.8,"K/Ka","2",156.79345703125,22.5938,2.3822,"1",61798.9305262304,0,0
"1",9,"P","2",123.001182556152,22.84962,2.838,"3",149173.063605496,4700,42782.9881793664
"1",12.5,"P","2",93.5025100708008,92.8125,1.892,"1",651002.863862625,4653.4118296889,33.3333333333333
"1",4.2,"P","2",111.93293762207,49.63597,1.419,"2",47489.096070795,30890.9704568408,30454.1460595249
"2",10,"P","2",87.7405166625977,71.231593,1.548,"1",485680.811392858,2033.33333333333,6833.33333333333
"2",12,"K","1",138.858642578125,46.0063,2.752,"2",222637.775623545,1941.35613640149,466.666666666667
"1",7.1,"P","3",265.443817138672,34.2251,2.193,"1",93337.5195158625,0,2366.66666666667
"1",10,"P","2",76.6887817382812,12.9465,5.16,"1",346767.795245087,18200.8127787461,0
"1",20,"P","2",219.220153808594,71.231593,1.548,"1",571424.853019688,17897.0476521916,0
"2",7,"P","3",196.292327880859,34.440725,1.677,"2",984766.202067312,0,28126.6475106279
"1",9.04999999999998,"P","3",163.390258789062,24.28498,1.548,"2",165080.223355397,0,72077.4620382232
"1",10,"P","2",62.5752487182617,86.601589,0.9718,"1",414049.333029849,32551.0537535573,114596.94339181
"1",5.9,"P","2",57.7392807006836,70.09848,1.376,"2",292316.921004803,0,19547.7034517253
"1",1.7,"P","3",192.384475708008,21.17029,1.548,"2",616980.301101555,0,12177.5030176466
"1",5,"P","2",104.659927368164,23.578175,1.892,"1",99961.9891148837,433.333333333333,533.333333333333
"2",15.1,"P","3",314.472534179688,19.74599,2.666,"2",687587.483910696,300,166.666666666667
"1",35,"P","2",166.708740234375,55.04067,1.634,"2",57730.683942015,11100,2900
"1",6.75,"P","2",130.152404785156,21.77217,2.494,"3",54080.2011056488,6633.33333333333,5116.29899516702
"1",7.62,"P","2",24.5333194732666,92.8125,0.9288,"1",9872.79529149334,112449.155741876,69144.5715799142
"1",8.83,"P","2",122.794212341309,13.1011,4.902,"2",0,18404.39781975,0
"2",5.9,"P","2",169.348022460938,86.52502,0.774,"1",23667.2538532615,0,0
"1",20,"K","1",32.2532386779785,19.24891,2.322,"2",401597.255457772,11494.8623390868,125895.191545327
"1",20.2,"K","1",167.784957885742,31.26994,1.935,"1",10813.9059919243,33.3333333333333,1036.82691364496
"1",23.9,"P","2",45.9880294799805,92.8125,1.376,"1",129105.151102682,1700,159642.95527261
"1",8.5,"P","2",88.5971832275391,92.8125,2.064,"1",478857.567898882,52921.1765198658,23733.3333333333
"1",3,"P","3",234.72607421875,27.492265,1.548,"2",0,0,0
"2",1.5,"P","2",120.962219238281,86.64376,1.032,"1",442956.836429013,133.333333333333,66.6666666666667
"1",3,"P","2",39.3565292358398,14.4305,1.892,"2",56527.145212718,0,0
"1",30.1,"K/Ka","1",16.7333431243896,13.727677,3.354,"2",177736.335621409,57303.6168778606,42717.7924689604
"2",20,"P","2",183.476867675781,89.7375,0.946,"1",499239.280301347,37900,62209.0852621128
"1",6.5,"K/Ka","2",171.776077270508,12.9465,2.709,"1",52251.4208515485,5600,18200.0093448597
"2",7.5,"P","2",83.3628005981445,92.8125,2.064,"1",79828.8931984881,19932.233737347,10778.1612958138
"1",34,"P","2",48.8677101135254,55.67504,1.032,"2",299662.572474335,33248.4510511781,2748.72818486765
"1",27.85,"P","2",99.8293914794922,15.420165,2.537,"2",183660.556419373,0,100
"1",17.94,"P","2",98.3245086669922,72.978175,1.376,"1",603935.703096222,11731.9542645011,22400
"2",14,"P","2",112.992012023926,64.31256,1.548,"2",232708.267158487,4933.33333333333,22966.6666666667
"1",7.5,"P","2",161.528274536133,66.5625,0.989,"2",44776.4930978631,0,36.659789395829
"2",4.4,"P","2",55.0286979675293,12.9465,4.171,"2",339599.254328311,64805.5474638318,81890.1262136281
"1",21,"P","2",100.867485046387,92.8125,1.376,"1",2260.2571246059,40140.5846748191,0
"1",4.9,"K/Ka","1",71.929573059082,45.2344,0.645,"1",0,0,33.3333333333333
"1",20.1,"P","2",197.978805541992,19.80803,3.3282,"1",310636.914202968,1766.66666666667,111890.852339948
"1",11.22,"P","2",127.124694824219,46.94383,1.505,"2",34795.3074456184,0,0
"1",8.2,"P","2",23.8377437591553,14.21438,3.44,"2",229247.390584795,133189.27734214,183952.028936256
"2",1.88,"P","2",113.715179443359,72.88128,1.806,"1",330831.879813606,0,0
"2",19.65,"P","2",316.472106933594,31.229745,2.838,"2",660586.111114854,0,489.23423839733
"1",7,"P","2",169.897109985352,43.48441,1.032,"1",731042.882040152,133.333333333333,9648.4253714482
"1",6.5,"P","2",99.8435287475586,78.8938,0.774,"1",161283.348301362,37594.5947152407,5266.66666666667
"1",18,"P","2",86.0824508666992,92.8125,1.0664,"1",0,0,0
"1",3,"P","2",31.4105453491211,50.058831,1.935,"2",47699.6832149176,33118.054519648,4433.33333333333
"1",20,"K/Ka","2",160.907669067383,15.474275,1.419,"2",109256.072587848,0,33.3333333333333
"1",3.19,"P","2",172.49885559082,15.81258,3.354,"3",494307.927035246,0,0
"1",2,"K/Ka","2",122.714408874512,22.5938,2.3822,"1",33.3333333333333,3433.33333333333,24901.3431803779
"2",45,"P","2",133.868011474609,89.7375,0.946,"1",157914.478516556,980.031853060549,65194.1458814001
"1",42.5,"K/Ka","1",63.7541580200195,23.578175,1.892,"1",215158.671124848,0,0
"1",2,"P","2",110.324714660645,31.26994,1.935,"1",17266.6666666667,775.814345975717,0
"1",14,"K","2",124.792297363281,66.5625,2.15,"2",512651.599577729,0,0
"1",30,"P","2",132.650802612305,89.7375,0.946,"1",288208.577476596,0,0
"1",23,"P","2",63.4752731323242,68.673455,2.15,"2",204220.751438855,16533.7444060172,3222.07735932898
"2",35,"P","2",124.692878723145,46.225085,1.161,"2",598045.294729954,0,18966.6666666667
"1",26,"P","2",51.6528053283691,12.9465,1.548,"1",474674.99954791,9512.99704685807,0
"2",7.99,"P","2",176.451751708984,64.31256,1.548,"2",429339.21806849,0,7200
"2",7.1,"P","2",42.722599029541,92.8125,1.376,"1",339187.359315474,9957.45946816169,634.655929206444
"1",5,"P","2",49.5251808166504,92.8125,1.376,"1",140778.463278501,8266.66666666667,6966.66666666667
"1",9,"K","1",97.2103958129883,20.3197,1.935,"2",199850.639674001,0,3966.66666666667
"1",2.1,"P","3",191.205795288086,15.1885,3.612,"2",502878.027471743,98.2610046863556,0
"1",12,"K","2",84.8668060302734,39.93601,1.419,"1",124159.118296284,27733.3333333333,29571.4823663468
"1",6.5,"P","2",156.962936401367,13.1011,4.902,"2",183424.596052023,1900,27005.0216697079
"2",9.8,"P","2",92.1446304321289,92.8125,1.376,"1",70439.1870726443,34733.3333333333,106338.046511076
"1",8.02,"P","2",147.937774658203,14.4927,1.72,"2",253065.977977163,86804.1030493031,48377.6029228737
"1",4,"P","2",127.936538696289,32.983565,3.01,"1",221205.39898098,32969.5514297113,5984.75248118242
"1",24,"P","2",126.769096374512,69.4188,1.29,"1",145266.894663677,29326.6784096758,25322.1784231069
"1",13,"P","2",56.707462310791,69.67502,1.548,"1",0,0,49042.8788334298
"1",15.5,"P","2",145.041412353516,92.8125,0.8686,"1",0,300,0
"1",3,"P","3",233.961898803711,27.492265,1.548,"2",49608.6581179096,0,4633.33333333333
"1",5,"P","2",167.683334350586,46.1876,2.15,"2",286403.567004592,16861.7344547063,65800
"1",9.5,"P","2",130.105087280273,92.8125,1.0664,"1",32633.3333333333,0,0
"2",1.5,"P","2",203.803649902344,92.8125,1.806,"1",512416.6079406,33.3333333333333,0
"1",14.86,"P","2",205.917175292969,71.231593,1.548,"1",1159381.45942714,20333.3333333333,0
"2",4.8,"P","2",51.7415580749512,46.1876,1.72,"1",216677.683910999,36953.5702966154,29280.9025098259
"1",19,"P","2",169.016479492188,15.8843,2.666,"2",235036.438882607,0,2000
"1",12,"P","2",113.025436401367,22.5938,2.838,"3",21033.3333333333,6787.26897129479,10000
"2",6,"P","2",151.219863891602,92.8125,2.064,"1",1154837.45734578,2361.13811532656,62948.3498942291
"1",14,"P","2",113.612503051758,92.8125,0.8686,"1",1215436.99884393,6867.09477696762,0
"1",8.93,"P","2",13.0423984527588,52.8795,2.236,"1",458337.260436865,64079.4519179656,16753.6964116114
"1",29,"K","2",74.5404663085938,73.395335,0.9288,"1",133634.268796157,151511.111541608,27329.8084018752
"1",20,"P","2",70.446403503418,92.8125,1.075,"1",134982.884348122,108038.225081563,2300
"1",16.1,"P","3",164.644638061523,13.28666,1.548,"2",360476.341620312,0,9633.33333333333
"1",38,"P","2",53.1887054443359,69.4188,1.29,"1",246940.875986672,21564.025946334,29532.9450445715
