"conc_group","filter_ok_unter_gok","HA","kf_bez","gwn_mean","sand_depth_weighted_mean","corg_gehalt_depth_weighted_mean","Makroporen_rounded","area_sentinel_id_1","area_sentinel_id_10","area_sentinel_id_12","area_sentinel_id_13","area_sentinel_id_14","area_sentinel_id_15","area_sentinel_id_16","area_sentinel_id_17","area_sentinel_id_18","area_sentinel_id_19","area_sentinel_id_2","area_sentinel_id_20","area_sentinel_id_21","area_sentinel_id_3","area_sentinel_id_4","area_sentinel_id_7","area_sentinel_id_9"
"1",7,"P","1",86.4497451782227,73.93441,0.774,"1",8168.84366144562,106818.840028934,0,20847.9311222472,100,2666.66666666667,7306.75160400569,0,1188.37326566378,0,670.665637543425,163173.362997886,133.333333333333,63583.6262257246,30078.5235699824,10800,85419.4204601493
"1",4,"P","3",482.856414794922,53.33288,2.451,"1",0,69273.9039424496,0,0,0,0,7881.9210776904,0,1866.66666666667,0,7300,114325.267182802,0,0,0,0,0
"1",9.1,"P","2",60.8016929626465,72.978175,1.376,"1",729264.918665886,136373.179690117,402567.498017468,143095.519148497,0,0,167992.357387691,0,81900.2836851403,0,196161.833233229,295830.120966506,9066.66666666667,399964.307043178,32913.9554008842,97831.5792889348,5566.66666666667
"2",7.4,"P","2",176.93244934082,86.52502,0.774,"1",6866.66666666667,10935.1018879049,0,0,3933.33333333333,3817.15481166514,86269.2443366327,0,240088.639002594,0,86034.4693399612,129853.233927157,291572.251747074,258727.461686496,235315.585712569,0,2933.33333333333
"2",2.5,"P","2",66.7907180786133,62.0625,0.129,"1",0,0,0,0,0,0,1866.66666666667,0,5400,0,9100,127085.402871855,3189.09145448512,280080.270396103,22880.1385638149,28225.7123901819,0
"2",44.6,"K/Ka","2",104.065773010254,15.88649,0.774,"2",465564.909657445,109032.132714583,3137.73765638471,0,220031.798328242,41736.9148268209,40278.2995104169,0,26412.1107254206,0,124424.254262354,122187.55308139,109643.205499416,0,33939.9678976236,66.6666666666667,18900
"1",21,"K/Ka","2",129.561676025391,22.5001,6.45,"2",305428.442112871,78914.5987770326,252779.380537535,3823.48752344648,2066.66666666667,3233.33333333333,13466.6666666667,0,65595.6724867477,0,210532.517114476,188872.755548843,5200,33.3333333333333,109423.798878204,2544.94632212833,101252.718711309
"1",16.5,"P","2",53.343074798584,72.978175,1.376,"1",861835.945490353,114818.625008203,754280.692887413,20438.1525831918,0,0,691.840885939018,0,33.3333333333333,0,266220.355066834,127257.727939359,33.3333333333333,249697.964760793,208146.92313023,39658.0043123104,0
"2",5.2,"P","2",48.1470527648926,84.023475,1.29,"1",86211.9036972523,10833.3333333333,225310.76595919,4819.78005608544,0,0,46596.6464625245,0,0,0,374291.271748979,52401.1108439454,0,651112.389414891,206554.85658083,22419.868423944,0
"1",5,"P","3",194.861312866211,45.845405,1.548,"2",223913.178337353,583364.063286336,0,0,14747.8145682719,4700,56959.9845499111,0,28566.6666666667,0,274694.278458611,102407.518645023,73543.3211611894,0,389759.749679645,0,3800
"2",7,"P","2",149.347854614258,36.8126,19.78,"2",396031.551044942,515898.484941195,31659.5246094997,0,77301.7190127858,154984.136702572,338866.53403377,0,173311.183146431,0,340238.723058373,91009.6904392665,29215.1624153954,121443.247251684,135171.600368918,2533.33333333333,6796.20527525161
"2",24,"P","3",163.459976196289,60.47505,1.548,"2",23808.0711729844,457640.841842729,3600,4330.66219067114,0,1100,28715.9216182927,0,33899.8294234276,0,255639.63301078,212054.312166867,17294.7748747965,23766.6666666667,180347.08405478,0,1266.66666666667
"2",7.5,"K/Ka","2",207.301498413086,29.69186,5.719,"1",958.841142842236,1482.62961783912,0,685.1082720949,1207.79762378273,0,10124.1527172892,0,9073.19994991024,0,6326.9708809598,60074.5989303143,250.016284485658,0,2659.18949611951,0,0
"1",3.1,"P","3",132.297409057617,19.74599,2.666,"2",1266.35862352947,0,0,3133.33333333333,0,0,20166.6666666667,0,63300,0,58697.8529838224,127018.366666635,76100,0,54729.0945806851,0,4700
"2",10.25,"P","2",158.523345947266,84.475329,0.3182,"1",0,0,15546.0117595581,0,0,0,348640.638700659,0,9217.28162864844,0,13981.1863847543,59477.8695830842,66989.5617560949,84720.6134430123,154.589998722076,0,3266.66666666667
"2",5,"P","2",219.025283813477,16.80542,1.634,"3",21496.1412068866,23644.6535660575,155972.155617915,9779.07355274656,15966.7945785603,51219.4730046438,95982.6666907366,0,7700,0,491311.443184493,53938.3742964283,75524.4673665613,0,72211.4832902405,1900,2166.66666666667
"1",11.1,"P","2",134.043167114258,92.8125,1.548,"1",0,355670.61406164,0,116746.819272854,0,0,14097.8453291561,0,66.6666666666667,0,283564.814266538,133582.317591955,133.333333333333,552188.353163597,5613.92668724681,7528.25110543636,329801.994387603
"1",26.24,"P","3",240.635665893555,54.37193,1.548,"2",0,0,0,0,0,0,7800,0,100,0,0,7466.66666666667,0,0,7733.33333333333,0,0
"2",16,"K/Ka","1",100.104187011719,15.474275,1.419,"2",395453.721439243,123659.163673008,222956.361602511,5789.88460699717,40077.5689360608,7533.33333333333,53387.1960890169,2233.33333333333,62384.5621991718,0,184456.704847879,209880.139479837,130738.726653828,2333.33333333333,163196.249348122,9100,38833.3333333333
"1",24.19,"P","2",100.900947570801,80.59533,1.376,"1",0,9343.88903058106,0,35266.6666666667,0,0,12333.3333333333,0,1366.66666666667,0,0,127578.207028168,321.595637003581,130383.730200969,4566.66666666667,62366.6666666667,8233.33333333333
"2",14.2,"P","2",184.728073120117,66.5625,0.989,"2",29739.6265429939,77006.7026416461,0,13007.1063513557,0,0,144682.383371651,0,204868.757297103,0,125729.702226463,80556.2335979678,177949.380146476,591676.554434759,191659.715387016,10666.6666666667,0
"2",10.5,"P","3",227.971374511719,19.74599,2.666,"2",200167.788276554,1000687.34729384,3652.63039469719,366.666666666667,20827.8611009106,9363.82611889227,348302.517486431,45649.5109426614,43641.6429416102,0,12133.3333333333,74071.0328393849,188554.50345564,0,34027.381480108,8.30889965097109,62028.4707049063
"1",8,"P","2",144.280364990234,32.93758,1.247,"1",0,0,0,0,0,0,0,0,4837.09946460634,0,0,11326.9213914367,0,0,0,0,0
"2",4.79,"P","3",213.925491333008,51.88757,4.859,"1",377359.636825772,629532.35582427,107235.717040118,0,2433.33333333333,14966.6666666667,70966.6666666667,0,15208.3161111126,0,366736.011425049,166686.625990037,67642.1236772478,133.333333333333,517252.402799823,9400,0
"1",8.8,"P","3",195.806976318359,72.193776,2.1328,"1",0,0,0,0,0,0,66.6666666666667,0,15621.7589724809,0,0,372498.94663929,2137.43680622429,0,0,0,0
"2",2.3,"K/Ka","2",65.1014556884766,22.5938,2.3822,"1",139030.391560623,83610.1376232347,42027.6694587813,0,7700,0,7633.33333333333,727317.755871498,68396.5315867836,0,70236.5284004048,196933.520784249,96257.430041333,5566.66666666667,76304.1111727235,0,33.3333333333333
"2",2.45,"P","3",243.491928100586,51.88757,4.859,"1",55185.3062604816,67641.6252660681,33070.0274333309,0,732.830397288005,0,15767.5939324312,0,1591.71439409256,0,41813.0090070103,58746.0337340832,697.597978884975,0,29031.872153678,239.118220408758,0
"1",17.2,"P","2",73.7016906738281,92.8125,0.946,"1",0,0,0,22989.5702461091,0,0,2233.33333333333,0,266.666666666667,0,0,78549.1446883961,166.666666666667,251571.421877365,0,14901.6019955277,0
"2",4.1,"P","3",178.015213012695,34.440725,1.677,"2",108727.710099431,597108.045130022,42640.1721869052,0,16963.5346949721,60735.9216064239,245844.349865764,0,11968.5280122508,0,153727.075561722,31913.1823557119,235785.359417957,524.465322494507,97278.7884583076,100,26231.6807707151
"1",23.5,"P","3",157.452865600586,42.84071,1.548,"2",9141.59595364084,3187.09980643665,12361.3099257721,0,0,0,10192.6438258561,0,10420.8951125542,0,200,83170.7037837089,60911.0149980833,66.6666666666667,2870.17864250035,0,1231.35893341775
"2",3,"P","2",259.283966064453,31.26994,1.935,"1",4200,15159.521495318,514.750415738672,0,7500,0,48211.3269347154,0,15121.0691220593,0,0,72372.45814562,4539.66607892265,5123.37116344521,33.3333333333333,0,0
"1",1.8,"K","2",101.648811340332,13.28666,1.548,"2",242857.818523755,56151.7302033756,33.3333333333333,0,180712.426292058,0,8066.66666666667,0,13901.770875603,0,16083.7165438881,159944.425535551,13332.7483870315,0,28454.7218913678,0,0
"2",8,"P","2",84.1464157104492,38.36406,1.548,"1",395482.109417499,242870.343747396,297833.227941854,0,149351.036186572,333.333333333333,12400,0,15308.9371671279,0,130066.80963864,154323.947820852,66.6666666666667,59157.9955414329,57184.5397846152,23739.0923564051,50400
"1",6,"K/Ka","2",230.388198852539,32.5001,1.548,"3",17412.3500221627,19663.1701522647,3095.30792000393,2948.54251407087,15635.28288987,1861.52326740945,6328.40814602872,0,2533.33333333333,0,0,154089.656317102,0,0,35850.365609241,289.181425174077,0
"2",2.6,"P","3",192.285934448242,64.78444,1.5652,"1",82006.6062357354,423558.902092292,7733.33333333333,0,0,0,251179.175469776,0,28615.6151890774,0,229015.042221458,226126.320215128,341481.423805153,0,113073.086355269,0,1759.75088477135
"2",5.5,"P","2",96.3796463012695,54.80008,0.86,"1",611081.585164738,271938.397298158,805039.676287513,3174.52477253973,0,0,4333.33333333333,0,4766.66666666667,0,708980.896530352,166768.050873449,33.3333333333333,5066.66666666667,34791.8758546254,14329.1239192942,15114.6921508635
"1",22.2,"P","2",112.608589172363,83.625,0.946,"1",89414.2390182048,154221.985202713,127853.369019378,33.3333333333333,366.666666666667,189.813896020254,200,0,266.666666666667,0,0,272276.795781691,66.6666666666667,34580.5838534376,30056.4518323944,1337.87102301915,0
"1",24,"P","2",126.769096374512,69.4188,1.29,"1",378146.199295689,145266.894663677,382898.907297935,0,7713.58439984421,0,1867.10112566749,0,100,0,408415.950897666,259315.012564753,33.3333333333333,138325.260366803,33166.6666666667,29326.6784096758,25322.1784231069
"1",4.9,"K/Ka","2",62.600284576416,22.5938,2.3822,"1",22641.976502041,77601.3259914083,22433.3216488051,10862.4909614368,8633.33333333333,1.35060076912244,23634.8488704612,444.176910553021,49803.252340729,0,36246.6722013429,117229.26561717,89305.0361941258,33.3333333333333,22786.0921146348,200,3698.01688194275
"2",8.16,"P","2",89.6069641113281,92.8125,0.8686,"1",14500,148951.451434568,60475.1344391125,3233.33333333333,0,38600,19033.3333333333,0,166.666666666667,0,30981.6675499036,222357.670663243,0,1163230.0346911,54279.7281241497,28453.0721761286,6499.9868405362
"1",11.8,"P","3",496.806457519531,25.0138,4.2656,"2",0,0,0,0,0,0,0,0,500,0,0,173454.326428806,0,0,0,0,0
"2",10.5,"P","2",81.2490234375,92.8125,0.8686,"1",88275.4226704084,352380.440039337,30487.5438123626,35961.503696364,151277.956079575,173325.672391389,35318.6742446881,0,366.666666666667,0,49361.1990083688,127402.50149169,0,332140.562007731,1528.74620431103,105697.970192336,0
"1",1.35,"P","2",210.830032348633,92.8125,1.677,"1",17953.9791109196,883873.197454677,0,0,0,259.392566953708,3966.66666666667,0,1700,0,0,112067.372020194,0,10633.3333333333,203818.100174567,200,0
"2",3,"K","2",34.8900489807129,15.8843,1.376,"2",248154.100616608,153453.170926104,126362.729886873,21627.4427141412,0,1732.71787548826,7476.4959700716,0,100,0,326553.887068212,171458.21962648,3933.33333333333,75073.0235967358,38503.3068751682,5466.66666666667,10066.6666666667
"2",9.4,"P","2",118.92406463623,16.80542,1.634,"3",148483.76121339,89522.591704689,77755.3912494953,0,65368.2524252101,28849.1106003488,121925.922005907,0,29673.3645677567,0,218051.261133604,55225.0485181188,63690.4819974676,13166.6666666667,76182.6881570392,0,19732.5914584686
"1",1.01,"P","2",0,92.8125,2.408,"1",0,0,66.6666666666667,0,0,0,400,0,33.3333333333333,0,33.3333333333333,37989.3321917921,0,300,0,0,0
"1",6.7,"P","2",41.9154396057129,72.978175,1.376,"1",0,179429.764367473,269572.830371203,54784.1852937627,0,0,10820.5402570466,0,266.666666666667,0,212892.027928736,131530.231774567,0,226120.52705825,50010.9190864932,0,0
"1",7.69,"P","2",117.619834899902,92.8125,1.29,"1",0,0,0,1252.02718475387,0,0,33.3333333333333,0,166.666666666667,0,0,74723.9536308808,33.3333333333333,1736.81828216068,13.5314308106899,0,0
"1",33.6,"P","2",69.3717727661133,92.8125,1.376,"1",7873.43378787239,1273422.37544667,14393.4327368935,8266.66666666667,5966.66666666667,0,4200,0,33.3333333333333,0,68442.5530515141,59303.9018593108,133.333333333333,56834.5425001098,69130.5086526263,145.102729399999,0
"1",16.15,"P","2",68.1222610473633,69.67502,1.548,"1",1103268.93865052,10046.2207402646,634257.202001937,0,40449.0653379184,34620.0483084705,14013.7664736249,0,133.333333333333,0,463471.417289504,89447.5314726743,66.6666666666667,5033.7398451753,17028.6039717573,9576.13520287171,121894.034390648
"2",9.1,"K/Ka","2",33.7490844726562,14.21438,3.44,"2",1072863.44167293,255435.543771984,301876.839611508,72740.6247796025,157541.972403822,16007.8726733724,22943.3814421318,0,1997.8055779958,0,209333.503385008,71145.9849675011,1226.92663470904,20749.917090203,35066.6666666667,45866.6666666667,0
"1",4,"P","2",226.334762573242,83.689394,1.5652,"1",0,33.3333333333333,0,0,0,0,0,0,39101.4416240583,0,0,263052.478317162,26434.3191017707,0,0,0,0
"2",10.85,"P","3",208.786682128906,54.37193,1.548,"2",414158.129355346,803511.172320039,36702.3470134668,0,0,83568.7025414874,8666.66666666667,0,3200,0,163899.248661427,82071.7896380658,1666.66666666667,0,206075.8660127,26766.6666666667,5265.51718904326
"2",7,"K/Ka","2",97.8711013793945,16.42825,1.548,"3",191703.107043899,284836.777643135,46329.9252512942,0,108463.372538477,68811.2661675247,62683.9248260562,0,117975.74966652,0,54515.3839002053,194663.418072209,271375.814948227,0,42889.3923154073,14488.14611139,4718.14441482226
"2",5,"P","3",59.1866836547852,60.40002,2.15,"2",350928.486198144,0,140564.559932445,19044.7145300005,76850.1200627293,2300,25268.0432305982,0,0,0,537088.344720187,19455.2356014649,0,269088.561699353,31666.6666666667,0,0
"2",16.5,"P","3",133.422714233398,60.47505,1.548,"2",2716.12974951665,38456.9202999274,49300,0,2133.33333333333,16200,108544.62497905,4333.33333333333,154122.080725431,0,23810.3178233544,210408.434616278,428745.386873129,21266.6666666667,118206.283501039,0,0
"1",5.8,"P","2",60.640682220459,71.831295,2.279,"2",759850.168693732,6433.96101342514,414608.046355757,1933.33333333333,0,0,0,0,133.333333333333,0,358911.397802237,48704.4576957822,66.6666666666667,54333.3333333333,112897.893816213,115906.8611977,95702.2254937503
"2",8.8,"K/Ka","2",98.7864379882812,22.5938,2.236,"1",260726.217484188,204424.87938643,172373.090611289,0,23367.8761002603,25367.7938883814,5900,0,33841.990708063,0,483710.762293093,172797.612954785,6133.33333333333,0,417557.759042529,0,11166.6666666667
"2",4.5,"P","3",247.125289916992,66.5625,0.989,"2",0,99015.7796170504,0,0,0,0,274146.397473157,0,9759.43495122095,0,163374.269790991,15950.0743432979,345151.999580901,159882.973666737,148573.641683658,0,7000
"2",16.9,"K","1",145.75146484375,31.26994,1.935,"1",128.44149818023,0,0,0,0,0,33.3333333333333,0,54653.5213313342,0,0,310180.928966485,30779.2494368604,33.3333333333333,0,33.3333333333333,33.3333333333333
"1",1.06,"P","2",6.11027812957764,92.8125,2.408,"1",0,425695.115060266,0,78809.8673967256,7066.66666666667,35606.2933648237,13421.5274545364,0,100,0,0,59216.04753352,0,2977.17646587019,0,51174.1858179681,0
"1",0.5,"K","1",396.133056640625,72.193776,2.1328,"1",0,0,33.3333333333333,0,0,133.333333333333,37432.7554102987,0,2233.33333333333,0,0,140229.338976048,266.666666666667,0,0,100,0
"2",2,"P","2",150.731674194336,92.8125,1.892,"1",0,907942.661067322,0,0,0,0,27794.2549912337,0,75036.9361956914,0,5410.19624682764,205363.706205432,0,91286.4076929177,7056.56422730535,0,0
"1",5.58,"P","2",147.120620727539,80.59533,1.376,"1",0,141.419113675753,0,566.666666666667,2466.66666666667,0,10233.3333333333,0,2866.66666666667,0,0,162783.549074716,14560.6558407345,6633.33333333333,466.666666666667,14370.5708307834,0
"1",33,"P","2",56.4836387634277,92.8125,0.9288,"1",38567.4014928052,151037.494319518,18700,300472.25535056,0,0,47465.1536564032,0,0,0,107733.333333333,70425.672224618,4466.66666666667,533778.559631664,14505.4420204833,87088.1306591288,82100
"2",1.3,"P","3",169.377899169922,54.37193,1.548,"2",217860.340067789,262341.222772712,33.3333333333333,0,13344.4281106194,4793.75091351879,43034.8682029435,0,633.333333333333,0,226399.761679667,92598.2402589638,266.666666666667,0,42778.0476594344,141.439785063267,3292.72004925491
"2",8.5,"K","2",97.1646499633789,12.99288,1.548,"2",544643.939088053,581085.523164504,46934.0406361346,66.6666666666667,6233.33333333333,2933.33333333333,293645.071335019,0,28506.4562488687,0,242494.803897411,102607.702753723,25716.4016500426,0,392610.01388846,33.3333333333333,3033.33333333333
"2",16,"P","2",74.2304840087891,92.8125,0.8686,"1",149759.383489715,388892.47382909,141341.460928732,134796.624459233,9894.46097531666,19964.5722300552,49182.3477808076,0,33.3333333333333,0,285669.486167728,74642.9428303738,200,476037.63101233,33786.4733922916,116012.06372225,7262.79838333527
"2",4,"P","3",202.551330566406,20.52023,2.064,"1",145258.496018063,472189.292533255,0,0,11933.3333333333,4700,40877.9356236259,0,30729.8389107401,0,184477.418164456,107170.370641678,76674.350312942,0,370970.682872106,0,0
"2",20.6,"P","3",147.589981079102,19.74599,2.666,"2",4709.1338442949,5712.16537151486,0,0,0,0,5538.53737882649,0,3366.66666666667,0,0,38026.0646382347,40051.5977481302,0,7122.74470739067,0,4674.37481945381
"2",6,"P","3",35.8517646789551,78.82503,1.032,"1",25176.4745976582,12970.7210995781,66.6666666666667,0,0,0,33.3333333333333,0,166.666666666667,0,2288.72125353664,52355.90890379,100,7706.27488556008,6746.68193863084,0,0
"2",9,"P","2",18.3166065216064,13.7969,2.58,"2",391517.251045987,363201.148859122,322334.905204142,43646.7205097588,0,0,7065.22714098295,0,0,0,971835.296931762,10793.0728526786,0,55559.6596930176,67684.3343172864,3700,0
"2",13.7,"P","2",50.8017272949219,92.8125,2.064,"1",48826.7077099532,19794.6517606887,6927.98509402201,0,0,0,2633.33333333333,0,300,0,3892.35431912045,163487.974321827,0,199532.013395582,0,55117.7532938775,79464.2644713827
"2",2,"P","2",106.02806854248,19.69961,3.354,"3",104791.772800965,104345.480338071,266167.890384964,0,357098.096329102,345545.811485748,328825.699085224,0,135753.71719316,0,422244.167933592,63235.4525133579,152335.389443574,178829.742429778,220512.71886791,4455.63259382034,127347.77856651
"2",19.5,"K/Ka","1",142.059020996094,31.26994,1.935,"1",0,0,0,0,0,0,166.666666666667,0,2666.66666666667,0,0,43066.3581881206,3999.14800512294,166.666666666667,0,33.3333333333333,0
"2",8.2,"P","2",92.6654968261719,84.023475,1.29,"1",0,0,151666.803050061,19755.5942188323,0,0,100,0,100,0,125720.427679802,78830.3412413225,333.333333333333,394030.730702546,0,1885.26939904938,0
"2",2.2,"K","2",142.613998413086,23.51255,1.548,"3",387141.212720554,521921.615315795,105455.890734064,0,58876.8562942122,6800,23975.9759819019,0,8733.33333333333,0,437445.258676041,115467.020406295,4933.33333333333,0,430035.629887486,5416.23442418834,73361.3908169423
"1",6.21,"P","2",43.7673377990723,92.8125,2.408,"1",1049046.1915025,595132.344671833,518065.279164235,131715.270394812,0,0,23771.7559926716,0,0,0,10661.6665776376,148987.470909576,2214.46037481849,31177.1712128383,134905.227795759,35096.2572106375,66.6666666666667
"2",12.5,"K/Ka","2",177.734649658203,22.5938,2.3822,"1",0,11369.6700778169,0,0,0,0,8210.4780904838,0,66.6666666666667,0,0,95516.4071196147,5180.48448170885,0,0,2533.33333333333,0
"1",7,"P","2",54.8250427246094,86.95315,1.376,"1",0,28776.2754752781,0,54238.8281366322,0,0,8755.45367474009,0,532.610686620077,0,3300,325099.027812877,1004.60696021716,51594.5704905316,0,23663.3258742591,0
"2",5.8,"K/Ka","1",126.068367004395,44.59069,1.548,"2",13396.5905434918,94620.0175915408,0,0,33.3333333333333,0,10580.9666603804,0,32632.3268330695,0,32533.3333333333,388829.661754021,26915.8490972826,0,5466.66666666667,0,0
"2",2.5,"K/Ka","2",189.879119873047,20.3197,1.935,"2",0,5100,33.3333333333333,0,0,200,366.666666666667,0,28299.5728316406,0,10500,272387.801158016,33.3333333333333,0,0,0,33.3333333333333
"2",8,"P","2",52.243221282959,86.95315,0.946,"1",611398.987369708,569644.029990881,246107.17101281,266.666666666667,231999.574841115,833.333333333333,16792.6640611452,0,6707.33110706011,0,29376.4768819169,248741.63559774,900,210171.636845537,8200,16166.8638453508,33.3333333333333
"2",19,"P","2",87.2691040039062,55.67504,1.032,"2",742453.398899869,276636.359026372,221358.659589681,6397.83391960567,126934.457141001,292626.020537432,26173.6318615382,0,7888.48404387633,0,289202.990965547,88029.5097635263,0,6745.74204950283,24613.6136872869,65468.8148611536,170723.387073458
"2",0.5,"P","2",131.510116577148,92.8125,1.806,"1",7081.07680571654,608919.014332003,0,0,66.6666666666667,0,5326.64255815519,0,151253.615820409,0,50708.417547467,429689.960620573,300,65158.4471166347,15561.0676357826,10201.3747238282,16300
"1",8,"P","2",274.762451171875,40.3407,1.548,"2",4900,60301.6284547436,30700,0,66.6666666666667,2800,20937.5634884617,0,292352.180674358,184112.343239634,25933.3333333333,280059.69812142,58158.2375336438,0,29966.6666666667,0,66.6666666666667
"1",13.6,"P","2",62.7188110351562,92.8125,0.946,"1",0,0,0,0,0,0,11442.9244568261,0,200,0,0,39374.723991286,0,61389.6968199396,0,5500,0
"2",32,"P","3",135.148315429688,83.5875,0.774,"2",132942.362466217,501445.210355574,0,3433.33333333333,0,9671.75973835183,114764.523670114,0,233.333333333333,0,258403.778626098,61551.593806875,33.3333333333333,0,154335.021902406,166.666666666667,9900
"2",18.3,"P","3",274.544769287109,60.47505,1.548,"2",200780.499629152,876844.290628024,98217.3951843133,3133.33333333333,85175.1563652108,56866.4505709584,44900,0,48632.1364117165,0,366157.386180875,209404.152977382,55135.8806379139,5033.33333333333,184175.632574848,0,28103.7250000712
"1",10.5,"P","2",141.96533203125,71.231593,1.548,"1",355871.049494019,550944.202905575,91966.6666666667,0,126158.143946798,204889.389253564,78777.033186052,0,78062.4224437495,0,107653.52751133,150975.647509685,0,125887.898534754,73261.0958510234,5881.23910021968,33.3333333333333
"2",7.5,"K","1",211.096755981445,49.36258,1.72,"1",366.666666666667,4300,0,0,0,0,25266.6666666667,390449.110423599,368358.481640373,0,0,527761.686202038,328739.374414789,0,133.333333333333,0,0
"2",13,"P","2",99.2226104736328,86.601589,0.9718,"1",25333.3333333333,342601.883737626,52287.7018249283,104965.888790376,0,0,27556.1120758764,0,0,0,189723.343373137,50385.0625649095,0,1266038.70154842,5566.66666666667,94976.1272052247,12562.6970216632
"1",4.37,"P","2",78.8824081420898,80.59533,1.376,"1",174743.384682412,117821.796985355,11363.0397531883,7700,0,0,2000,0,0,0,124268.008960972,16760.5173369249,0,211449.106541757,0,4147.5656144321,42230.2764997759
"1",17.2,"P","2",89.6941604614258,84.475329,0.3182,"1",0,29086.039075007,0,0,0,66.6666666666667,9023.13580450912,0,160044.175624227,0,1966.66666666667,68588.3361618733,228411.326545166,0,8633.33333333333,0,0
"2",3.3,"K","2",105.058097839355,22.5938,2.3822,"1",401424.829691861,131869.727742826,11371.9972414896,15200,246460.802856894,31852.9173163485,33633.6427596805,29766.6666666667,31720.22057112,0,120131.291913817,181784.730180819,201202.206580245,0,134252.404452662,0,0
"1",6.5,"P","2",46.2943916320801,92.8125,1.376,"1",68318.8466115913,311988.736385146,89325.7788307131,13566.6666666667,0,0,84833.3333333333,0,233.333333333333,0,88786.0310912734,145761.250644329,0,81506.0217333996,126.684308300416,3666.66666666667,4733.33333333333
"1",41.97,"P","2",59.5323753356934,81.0938,1.376,"1",351916.636799482,170870.883273584,419522.382589192,0,0,0,7200,0,0,0,77453.7870982507,31488.0290875755,0,384672.989890627,46018.4795236622,74099.2446521175,0
"1",5,"K/Ka","2",141.88232421875,30.2938,1.032,"1",70153.3516082476,185201.070855345,52843.3519769149,0,802.398991544032,0,51300,0,5985.83310047785,0,77893.9528340813,109984.55367287,23397.730908021,0,281021.05609301,14008.8259921099,16436.2419783487
"2",7,"P","3",79.5450744628906,37.88074,5.59,"2",569476.266264441,317297.117477487,395450.037381991,219721.461370407,90978.1317338328,0,19033.3333333333,0,33.3333333333333,0,588148.6815519,72468.5705714471,1340.62557169624,91977.9958056131,427501.931225273,4633.33333333333,9666.66666666667
"2",4,"P","3",48.0207672119141,92.8125,0.1677,"1",36258.8360630061,71113.2989708742,25287.2949720457,75847.8569717321,0,0,2204.32367871205,0,166.666666666667,0,144357.765829197,55974.8050987291,0,221843.496029795,148583.454827266,2997.64123279601,54844.8789545689
"2",17.5,"P","3",237.232971191406,42.84071,1.548,"2",27458.7210364329,406820.447238186,28000,1834.85421848794,4311.03155215581,5300,77679.6719047418,0,135988.039445929,0,35894.0218476423,216297.588500334,621359.537523506,2106.47591253122,162835.373611452,8766.66666666667,4933.33333333333
"2",8,"P","2",200.390274047852,92.8125,0.8686,"1",25420.0653570394,1069499.09369233,8258.21973012353,0,4025.64287639689,33.3333333333333,22933.3333333333,0,28498.0014160275,0,74514.0691260342,353913.304288499,0,64610.1026817361,11061.9282309606,0,0
"1",30.11,"P","2",74.5283432006836,86.601589,0.9718,"1",0,775853.091318005,92171.9724734236,469674.372423586,0,0,128933.333333333,0,0,0,0,11986.4028106133,0,2600,0,0,2933.33333333333
"1",4.5,"P","3",369.428405761719,20.52023,2.064,"1",1070.49442119896,25732.6384971888,0,0,0,833.333333333333,3333.33333333333,0,300,0,0,110080.643773451,33.3333333333333,0,3081.02154777152,0,0
"1",14.74,"P","2",65.701042175293,70.33129,0.946,"1",1042646.13308346,99618.6130651018,611044.121739337,0,0,0,0,0,100,0,138512.671944361,91459.5610747686,0,62521.6537550351,20944.5969793946,15716.4946547399,0
"2",4.7,"P","3",217.128829956055,19.74599,2.666,"2",102660.870897776,358158.907242063,35186.0639048469,0,9717.65215328584,0,36834.6071626564,0,58568.1154360568,0,15563.0131703823,175787.522368969,190602.965839232,0,64283.0411267777,545.463703161416,0
"2",12.9,"P","3",254.32698059082,54.37193,1.548,"2",166495.063994962,538510.611081913,53600,0,12700,0,34257.0963936198,0,2912.63354629688,0,223405.225851423,49624.9661623603,15833.3333333333,33.3333333333333,231011.884206414,0,44568.9490620377
"2",3,"P","2",235.541641235352,92.8125,1.892,"1",0,1019190.15814778,0,0,0,0,3433.33333333333,0,55766.998125392,0,0,412757.494635946,133.333333333333,28250.5162749439,20062.4582088242,15677.762672342,0
"2",10.2,"P","2",98.6526031494141,81.80941,0.774,"1",327633.276522203,123770.805672947,353390.59915357,54225.8229225874,2233.33333333333,0,464138.956191775,0,0,0,286343.286851185,62076.2325395752,0,671731.685804236,58679.4841003759,105663.73824125,20187.3123377562
"2",14.6,"P","2",171.416275024414,16.80542,1.634,"3",166665.951856431,270799.752430958,6576.23490436235,0,47281.6250687426,14866.6666666667,338669.333091178,122874.693226836,233592.931259403,0,226525.772378174,148583.848491955,370573.5540232,1281.04450503985,60736.0709413653,0,0
"2",30,"P","2",236.390350341797,20.3197,1.935,"2",0,0,0,0,0,46754.2227736723,11762.6306980848,0,33.3333333333333,0,0,79921.3979012876,33.3333333333333,0,46486.2113595523,0,0
"2",2.1,"P","3",207.940505981445,33.5938,1.548,"2",60850.6840066745,724472.950353488,2730.46223159278,5633.33333333333,10939.2312173285,14400,40327.3508558011,0,190331.525981845,0,8399.53590796601,249251.134345669,241212.386593693,0,30415.7772852166,33.3333333333333,14116.6192733809
