"conc_group","filter_ok_unter_gok","HA","kf_bez","gwn_mean","sand_depth_weighted_mean","corg_gehalt_depth_weighted_mean","Makroporen_rounded","area_sentinel_id_10","area_sentinel_id_7","area_sentinel_id_9"
"1",22,"P","2",115.829116821289,69.67502,1.548,"1",172613.798761887,0,0
"2",7.5,"P","3",196.668380737305,27.492265,1.548,"2",985424.725524471,0,3533.33333333333
"1",3.3,"P","3",206.231689453125,26.55632,1.72,"1",148165.595585061,0,1700
"1",5.5,"P","2",111.099174499512,55.36254,1.634,"2",14737.25564695,33.3333333333333,0
"2",16,"P","2",230.037231445312,92.8125,0.8686,"1",314349.657588025,30966.6666666667,0
"1",42,"P","2",344.541809082031,39.1926,2.2704,"1",200912.502265663,0,4310.49179260929
"1",14.86,"P","2",205.917175292969,71.231593,1.548,"1",1159381.45942714,20333.3333333333,0
"2",3.4,"P","2",81.7377548217773,54.34504,3.053,"1",200939.939980878,12772.3525052095,47864.5345580395
"2",10.87,"P","2",171.67741394043,92.8125,2.064,"1",1250616.52366872,2633.33333333333,0
"1",45.04,"P","1",131.56103515625,18.93434,1.204,"2",677717.455754464,2333.33333333333,0
"1",38.9,"P","2",72.8605575561523,72.978175,1.376,"1",134734.159546201,8990.56746549904,66.6666666666667
"1",3,"P","2",198.999221801758,92.8125,2.064,"1",545954.911774552,0,0
"1",1.9,"K","1",239.292007446289,22.5938,2.3822,"1",4800,0,33.3333333333333
"1",18.9,"P","3",237.380950927734,66.35631,1.548,"1",34500,0,0
"1",20,"P","2",168.656433105469,92.8125,0.5246,"1",338559.932976768,10734.8820702483,0
"1",7.5,"K","2",96.6993637084961,65.5313,1.6125,"1",340493.394260425,0,21300
"1",4,"P","2",203.076141357422,36.984475,2.58,"2",46002.6558886459,0,0
"1",18,"P","2",119.570526123047,89.7375,0.946,"1",686267.732868852,1933.33333333333,0
"1",15,"P","2",99.8987655639648,72.378175,1.376,"1",0,93302.8642840315,0
"1",4.73,"P","2",20.4304466247559,89.29689,3.268,"1",697073.762786722,81469.2531852362,7266.66666666667
"1",3.8,"K","1",126.228851318359,14.4927,1.72,"2",8700,24067.4434226627,12817.0138564504
"1",49,"P","2",23.247615814209,52.8795,2.236,"1",4386.82860323461,55582.6834783307,7200
"1",10,"P","2",134.269317626953,92.8125,2.064,"1",441852.832198252,79707.8209622128,55583.4188632184
"1",10.6,"P","2",151.382400512695,92.8125,0.5246,"1",110495.893201683,40714.5110218553,2866.66666666667
"1",6,"P","2",67.1014556884766,92.8125,3.698,"1",261840.652478917,53063.2450852233,2885.88743209839
"1",17,"P","2",62.6222457885742,62.25942,0.86,"1",394208.444009931,23610.5914935082,1963.09817110499
"1",4.5,"P","2",184.491516113281,32.5001,1.548,"3",244631.92130742,11807.8625321388,20431.8338751793
"1",17.5,"K","1",144.032943725586,64.651007368421,2.39894736842105,"1",252511.449794156,3667.53914014747,0
"1",13,"P","2",198.15478515625,92.8125,0.774,"1",969341.2293009,4786.27205569452,0
"1",13.5,"P","3",195.051849365234,54.37193,1.548,"2",683058.542285916,26733.3333333333,15099.4358261426
"1",39.5,"P","2",124.375709533691,86.601589,0.9718,"1",100327.441636985,7639.76277927868,0
"1",20,"P","2",70.446403503418,92.8125,1.075,"1",134982.884348122,108038.225081563,2300
"1",17.7,"P","3",194.053298950195,42.84071,1.548,"2",292614.540823445,7100,0
"1",55.5,"P","2",75.9915084838867,92.8125,2.6316,"1",22957.5146497382,83.8595443482821,0
"1",10.2,"P","3",157.420822143555,13.28666,1.548,"2",587141.172100566,11585.2119716505,88675.4029550279
"1",9.1,"P","3",268.192474365234,53.33288,2.451,"1",938145.916980967,0,44599.803035285
"1",10.2,"P","3",150.697036743164,54.37193,1.548,"2",565261.833856716,100,4544.32956178983
"2",3.2,"P","3",166.558792114258,22.626716,9.5632,"1",236851.30131831,0,6233.33333333333
"1",5.7,"P","2",154.768508911133,92.8125,0.8686,"1",0,3954.21555664701,3545.7939316829
"1",16.79,"P","3",208.338043212891,54.37193,1.548,"2",824495.916325062,26933.3333333333,9435.61039442041
"1",4.24,"P","2",42.6043434143066,12.9465,4.171,"2",318050.302578982,136861.045150441,48483.8847868377
"1",8,"P","3",385.483795166016,53.33288,2.451,"1",329204.466876756,0,7466.66666666667
"1",11,"K","1",173.102081298828,59.7188,1.6168,"1",80097.2390755557,0,14066.6666666667
"1",8.7,"K/Ka","2",125.367767333984,22.5938,2.236,"1",105664.853706583,2700,10400
"1",2.25,"K","2",146.320419311523,23.51255,1.548,"3",366767.250066255,4616.75226272782,8666.66666666667
"2",2.2,"P","3",206.469039916992,50.33758,3.87,"3",255968.495007087,4933.33333333333,30666.6666666667
"1",3.9,"P","2",216.955032348633,16.80542,1.634,"3",29030.3211739326,600,5800
"1",40,"P","3",228.484130859375,18.73488,1.763,"1",309610.129975404,1771.62977984796,3700
"1",8.5,"P","2",53.5833778381348,92.8125,1.376,"1",66.6666666666667,4333.33333333333,133.333333333333
"2",12.2,"P","2",153.235000610352,86.601589,0.9718,"1",451833.944221068,17284.0784976191,72109.4475030762
"1",7.5,"P","2",200.64013671875,20.66434,2.15,"3",27760.8007243499,0,0
"1",4,"P","3",153.051605224609,21.240625,2.709,"2",156196.228908697,10125.2233002335,30382.5211084448
"2",29,"P","2",179.309417724609,43.574127,1.72,"2",811294.161334877,1466.66666666667,0
"1",5.6,"P","2",189.283218383789,21.29248,1.978,"3",3133.33333333333,0,400
"2",12.1,"P","2",158.080993652344,74.237853,1.548,"1",816566.25789024,10266.6666666667,0
"1",4.11,"P","2",103.680236816406,15.8843,1.548,"2",298608.282828456,30433.3333333333,505.523428941766
"1",2,"P","2",110.324714660645,31.26994,1.935,"1",17266.6666666667,775.814345975717,0
"1",19,"P","2",120.70565032959,12.9465,1.548,"1",0,0,0
"1",5.2,"P","2",150.210144042969,13.1011,4.902,"2",35568.2984387502,166.666666666667,366.666666666667
"1",19.5,"K/Ka","2",161.290649414062,17.81175,6.063,"1",74333.7373313106,7566.66666666667,91358.9620369448
"1",15.5,"P","2",179.567276000977,92.8125,0.8686,"1",292855.27688324,23766.6666666667,33.3333333333333
"2",6,"P","2",167.899230957031,86.601589,0.9718,"1",1071960.69383426,20384.075170507,0
"1",17,"P","2",86.1176376342773,86.601589,0.9718,"1",332979.323250439,56407.2935053768,41606.297950532
"2",11,"P","2",154.691024780273,92.8125,2.064,"1",378688.327038309,10333.3333333333,1333.33333333333
"1",11.4,"P","3",199.897979736328,60.47505,1.548,"2",313131.722799509,5566.66666666667,3411.32351458073
"1",36,"P","2",212.862045288086,86.601589,0.9718,"1",256195.428861057,15833.3333333333,0
"1",75,"P","2",158.988372802734,92.8125,1.72,"1",464048.501619561,0,0
"1",0.6,"K","1",126.296440124512,23.25005,2.3822,"1",536352.635687938,20700,0
"1",16.15,"P","2",68.1222610473633,69.67502,1.548,"1",10046.2207402646,9576.13520287171,121894.034390648
"1",16.5,"P","2",83.7877960205078,14.4927,1.72,"2",58542.136523469,119865.258429448,0
"1",7,"K","1",68.2075424194336,20.3197,4.7558,"1",344922.548427313,243.804331915453,25710.4773728158
"1",43,"P","3",224.225067138672,54.37193,1.548,"2",124149.564508692,1866.66666666667,18180.0572829651
"1",13,"P","2",151.455978393555,88.12502,3.182,"1",932914.694615566,2833.33333333333,0
"1",30.2,"P","3",185.714492797852,13.28666,1.548,"2",366646.659777294,0,9091.98701431354
"1",61,"P","2",45.6031608581543,71.33755,1.118,"1",296.791838978728,245430.948630516,23133.3333333333
"1",21,"P","2",82.6277008056641,92.8125,1.72,"1",765928.664668775,1333.33333333333,600
"1",3,"P","2",155.399520874023,74.237853,1.548,"1",1233791.32328514,200,0
"2",23,"P","2",190.979614257812,19.74599,2.666,"2",422081.946625064,900,18666.6666666667
"2",5.3,"P","2",133.335235595703,43.48441,1.032,"1",230978.348918278,0,0
"1",88,"K/Ka","2",58.9503936767578,33.26569,2.064,"2",66698.6976068777,866.666666666667,25796.5521035406
"2",20,"P","2",183.476867675781,89.7375,0.946,"1",499239.280301347,37900,62209.0852621128
"1",4,"K/Ka","2",105.136962890625,22.5938,2.3822,"1",41178.6375369683,0,1376.66138159305
"1",15.7,"P","2",173.715057373047,16.80542,1.634,"3",42168.5315820978,0,33.3333333333333
"1",7,"P","2",87.0823593139648,84.95315,0.774,"1",85051.1357324004,4037.44437157099,33.3333333333333
"1",6,"P","2",78.3681640625,92.8125,1.29,"1",407761.581841521,16259.5391382463,0
"1",29,"P","2",56.0084991455078,27.514155,2.967,"1",33307.6093375993,33.3333333333333,0
"1",5,"P","2",135.40202331543,92.8125,2.064,"1",1210626.72803697,19153.3972236017,11766.6666666667
"1",6.35,"P","2",56.4262619018555,71.831295,2.279,"2",150891.333060409,42276.2348661014,2333.33333333333
"1",14,"K","2",112.609916687012,83.38128,0.215,"1",55302.775465475,0,3633.33333333333
"1",8,"P","2",142.697723388672,92.8125,1.118,"1",7933.33333333333,587431.151400002,35814.3896467533
"1",10,"P","2",128.950622558594,86.64376,1.032,"1",0,0,0
"1",21,"K","2",102.004936218262,20.66434,2.15,"3",358094.047704998,4433.33333333333,0
"1",7.1,"P","2",42.722599029541,92.8125,1.376,"1",339187.359315474,9957.45946816169,634.655929206444
"2",3.4,"P","3",98.5802459716797,17.11544,1.548,"3",1411141.88738795,6098.50195160058,55533.3333333333
"1",5,"P","2",14.7947196960449,92.8125,1.376,"1",81295.8762653482,18548.5657175382,100
"1",4.4,"P","2",55.0286979675293,12.9465,4.171,"2",339599.254328311,64805.5474638318,81890.1262136281
"1",11,"P","2",58.1022071838379,72.978175,1.376,"1",0,127654.09225778,2100
"2",9.7,"P","2",113.101684570312,92.8125,1.548,"1",30866.2871485188,60653.6137164963,74823.8270538807
"2",2.4,"P","3",184.630432128906,19.74599,2.666,"2",1036563.68075805,10.5794409910838,0
"2",5,"P","2",125.620079040527,85.78128,3.096,"1",935944.910830386,33324.0645964358,0
"2",6.08,"P","2",123.143775939941,84.60941,0.774,"1",467259.228562509,8500,3033.33333333333
"1",8,"K","1",127.628799438477,22.5001,1.47428571428571,"1",27866.6666666667,25700,9536.32644143266
"2",3,"P","2",200.409454345703,92.8125,0.8686,"1",708129.277355661,10526.6217410564,66.6666666666667
"2",7,"P","3",196.292327880859,34.440725,1.677,"2",984766.202067312,0,28126.6475106279
"1",45,"P","1",202.609176635742,66.5625,1.032,"2",298373.629443479,0,4833.33333333333
"1",5.6,"P","2",57.8362579345703,92.8125,0.946,"1",171394.62451397,18792.7917244534,101183.188611521
"1",5,"P","2",102.322814941406,92.8125,2.064,"1",541517.51571536,4666.66666666667,9973.52743842445
"1",57,"P","2",100.867485046387,92.8125,1.376,"1",2260.2571246059,40140.5846748191,0
"1",12.5,"P","2",182.026748657227,29.48633,1.1352,"1",667629.728944652,14952.9641491671,46193.2058422984
"1",9.5,"P","2",60.842529296875,12.9465,4.171,"2",128387.926629721,4049.39162768812,135142.653174374
"1",16,"P","2",179.17610168457,92.8125,0.8686,"1",0,0,0
"1",7.28,"P","2",100.638679504395,92.8125,3.698,"1",14070.568230104,10934.4948376898,4333.33333333333
"1",21.8,"P","3",194.636932373047,60.47505,1.548,"2",525299.714206942,266.666666666667,9433.33333333333
"2",4.1,"P","3",199.25422668457,27.492265,1.548,"2",1015722.75781289,18.6185485372941,7200
"1",7,"P","2",143.765167236328,86.601589,0.9718,"1",1076297.61932446,2366.66666666667,0
"1",6.6,"K","1",200.431686401367,15.04934,1.118,"2",227596.981525514,39276.3231413167,23486.6985054687
"1",16,"P","2",146.963882446289,71.231593,1.548,"1",850212.022861817,5077.90162620756,3933.33333333333
"1",4.92,"K","2",116.830490112305,39.93601,1.419,"1",652090.164813676,0,0
"1",7,"P","2",91.3909149169922,55.36254,1.634,"2",7933.33333333333,0,0
"1",16.5,"P","2",28.4095306396484,92.8125,0.946,"1",66.6666666666667,0,0
"1",7.6,"P","2",69.3315887451172,92.8125,0.9288,"1",224963.428584283,14151.0307823584,24433.3333333333
"1",17,"P","2",120.830932617188,69.4188,1.29,"1",159817.143126183,22290.595989426,24156.3907261938
"1",18,"P","2",140.968383789062,54.34504,3.053,"1",457670.634668366,33.3333333333333,4000
"1",20,"K/Ka","1",175.532379150391,29.69186,5.719,"1",171897.885327753,7233.33333333333,31650.0632615139
"1",18,"K/Ka","2",152.673477172852,29.69186,5.719,"1",43015.8231091763,33.3333333333333,4066.66666666667
"1",5,"P","2",69.2624435424805,55.36254,1.634,"2",18479.3947656639,733.333333333333,800
"1",1,"P","2",132.118789672852,89.7375,0.946,"1",67317.3376951453,0,0
"1",2,"K","2",68.7580871582031,13.28666,1.548,"2",28152.6721298132,32744.3001664554,3833.33333333333
"1",4.5,"P","2",179.052337646484,64.31256,1.548,"2",108169.773544037,104952.616683153,9808.14635618396
"1",20,"P","2",89.4153594970703,55.67504,1.032,"2",0,4867.97882015817,64966.6666666667
"1",6,"P","2",142.06494140625,92.8125,0.8686,"1",735436.481125281,0,0
"1",29,"P","2",210.051483154297,92.8125,2.064,"1",874989.581542822,3800,0
"2",48,"K/Ka","2",111.803184509277,16.42825,1.548,"3",579281.148836165,33.3333333333333,3266.66666666667
"1",14,"P","2",86.0375595092773,86.601589,0.9718,"1",338457.596339871,87463.4039957523,16240.0828323385
"1",4,"K/Ka","2",132.958038330078,22.5938,2.236,"1",62798.9815935537,0,0
"1",6,"P","2",77.4469223022461,92.8125,1.118,"1",30533.3333333333,188683.54345075,221211.640726092
"1",5,"P","3",151.366760253906,20.52023,2.064,"1",521816.671856145,3078.13176432004,45476.9532601582
"1",11.5,"P","2",157.100616455078,80.937525,0.645,"2",98461.7713280077,33.3333333333333,0
"1",15,"P","2",210.108245849609,16.80542,1.634,"3",66929.637101003,633.333333333333,28802.0934317106
"1",68,"P","1",171.590515136719,42.88756,4.816,"2",942162.853688055,4955.05475029349,0
"1",21.2,"P","2",51.2827606201172,72.978175,1.376,"1",441744.871421857,0,729.42164814837
"2",33,"P","2",170.163879394531,92.8125,1.247,"1",794238.274261443,2933.33333333333,0
"1",8.4,"K","1",134.046447753906,15.88649,0.774,"2",138914.802495186,0,0
"1",47.98,"P","2",64.3735046386719,92.8125,1.376,"1",444894.956247622,7814.95352194955,16359.3258145809
"1",49,"P","2",72.8512954711914,72.978175,1.376,"1",135058.212763859,8937.16268266241,66.6666666666667
"1",17,"P","2",205.061096191406,92.8125,0.8686,"1",1212996.41682815,0,0
"1",7,"P","2",162.705047607422,86.601589,0.9718,"1",535230.51065516,266.666666666667,100
"1",4.5,"P","3",247.125289916992,66.5625,0.989,"2",99015.7796170504,0,7000
"1",30,"P","2",126.071022033691,92.8125,0.774,"1",44469.8968943228,26676.9002713263,11033.3333333333
"2",2.2,"P","2",193.602310180664,13.1011,16.942,"1",620100.776787588,4319.78730373085,10204.237649714
"2",14,"P","2",149.37141418457,13.03926,2.15,"2",204002.797102668,3500,15373.4134194752
"1",29.48,"P","2",128.687210083008,92.8125,2.064,"1",1249770.39741504,0,0
"1",3,"K","1",108.74967956543,45.2344,0.645,"1",37780.9223052211,0,3866.66666666667
"1",33.1,"K/Ka","1",175.292129516602,23.578175,1.892,"1",1893.05568556301,133.333333333333,0
"2",2,"P","2",83.2817153930664,92.8125,2.064,"1",80222.3764184553,19990.0888608691,10941.7431219559
"1",9,"P","2",166.639389038086,92.8125,1.0664,"1",0,0,0
"1",9.4,"P","2",72.4737854003906,80.59533,1.376,"1",0,93269.195415002,77182.3135079137
"1",5.5,"P","2",143.935958862305,66.5625,0.989,"2",0,12766.6666666667,0
"2",5,"P","2",62.4471969604492,86.95315,1.376,"1",0,24084.5900065498,0
"1",42,"K/Ka","2",202.361785888672,20.369375,1.333,"1",460005.701118871,13200,15503.0956926678
"1",6,"P","3",417.599517822266,53.33288,2.451,"1",106659.957084765,264.644985863318,4866.66666666667
"1",13,"P","2",179.076324462891,69.00005,1.032,"1",110744.422856066,0,8676.00761839616
"1",11.8,"P","3",120.562637329102,17.11544,1.548,"3",450333.283789667,12.0923568805059,0
"1",5,"P","2",118.880058288574,12.9465,5.16,"1",324001.103592951,33.3333333333333,0
"1",79,"P","1",213.69270324707,29.69186,5.719,"1",37306.8141999344,4300,19788.2567723592
"1",16.7,"P","3",162.30354309082,28.28132,3.053,"1",511648.151528518,9066.66666666667,38766.6666666667
"1",5,"K","1",149.93635559082,39.93601,1.419,"1",415425.351093332,13837.9990120998,13233.3333333333
"2",7,"P","2",180.449584960938,86.601589,0.9718,"1",1022045.04165733,10100,0
"1",7.5,"P","2",52.5514297485352,92.8125,0.9288,"1",11066.6666666667,239957.838126722,78333.3333333333
"1",27,"P","2",95.2125625610352,86.95315,1.376,"1",600719.169721425,14756.9476382807,0
"1",14,"P","2",96.392936706543,12.9465,1.548,"1",195233.333333333,2601.49928846707,0
"1",3.9,"P","2",168.337493896484,13.1011,4.902,"2",31513.6520463352,0,0
"1",13,"P","3",198.646682739258,45.845405,1.548,"2",458341.664830446,0,64937.3916447395
"2",11,"P","2",50.7260932922363,72.378175,1.376,"1",0,2737.83651615183,0
"1",46.5,"P","2",86.8066329956055,92.8125,1.0664,"1",3999.25919990668,66.6666666666667,0
"1",15,"P","3",136.354888916016,36.53135,1.548,"2",448802.590154789,0,4321.46559315734
"2",12,"P","2",174.671539306641,92.8125,2.064,"1",66977.0446516903,27533.3333333333,22500
"1",48,"P","2",96.3796463012695,54.80008,0.86,"1",271938.397298158,14329.1239192942,15114.6921508635
"1",6.54,"P","2",72.4098052978516,92.8125,1.376,"1",76733.3333333333,56565.2025735161,1715.6425760455
"2",75.5,"P","1",144.585327148438,13.03926,2.15,"2",393486.932476388,0,11737.8748729612
"1",14.3,"P","3",246.595367431641,54.37193,1.548,"2",418127.096000226,0,0
"1",17,"P","2",198.736785888672,92.8125,0.8686,"1",445586.253499434,0,21619.4328027156
"2",9.5,"P","3",111.136581420898,17.11544,1.548,"3",1246858.2489391,0,5633.33333333333
"1",11,"P","2",40.0080184936523,14.4927,1.72,"2",7966.66666666667,7766.66666666667,0
"2",17,"P","2",127.344741821289,83.38128,0.258,"1",762696.237451363,15578.426467833,8798.20284115461
"2",19,"P","2",228.972885131836,92.8125,0.8686,"1",776751.440481713,0,0
"1",19.996,"P","2",59.3395957946777,92.8125,3.698,"1",863511.929843885,5408.48493756105,0
"1",17.94,"P","2",98.3245086669922,72.978175,1.376,"1",603935.703096222,11731.9542645011,22400
"1",22,"P","2",65.2672348022461,92.8125,1.376,"1",3431.1800556723,0,0
"1",81,"P","2",95.2125625610352,86.95315,1.376,"1",600719.169721425,14756.9476382807,0
"1",8,"P","2",227.997573852539,16.80542,1.634,"3",38351.0235801106,880.177908142408,0
"1",12.8,"P","3",203.867691040039,19.74599,2.666,"2",38595.6094685787,266.666666666667,3200
"2",15,"P","2",130.472793579102,85.78128,0.774,"1",921932.437044464,19449.5233500971,0
"2",4.5,"P","3",208.103424072266,27.492265,1.548,"2",992631.104983702,11600,47031.1716815255
"1",19.69,"P","3",301.872985839844,53.33288,2.451,"1",578109.142210164,33.3333333333333,0
"1",16,"P","2",80.6564331054688,12.2248918,1.29,"2",103627.763058098,66.6666666666667,0
"1",7,"P","2",181.475708007812,13.1011,4.902,"2",549872.752041354,20396.2772199729,0
"1",4.8,"P","2",175.564422607422,86.601589,0.9718,"1",544083.135831746,7300,0
"1",12.9,"P","2",73.5228958129883,70.47815,0.946,"1",136057.991794941,245710.071885871,66733.3333333333
"1",3,"P","3",184.615646362305,60.47505,1.548,"2",105780.953242608,0,2400
"1",19,"P","2",118.830780029297,12.2248918,1.29,"2",20585.7133821274,228126.319610857,36925.3363218779
"1",6.06,"P","2",196.56623840332,17.36972,1.978,"3",78366.079222017,0,6300
"1",4.75,"P","3",233.633056640625,72.193776,2.1328,"1",54965.9885480631,0,0
"2",5.3,"P","2",87.1626205444336,92.8125,0.9288,"1",197905.366555308,38633.3333333333,66.6666666666667
"2",10.4,"P","2",198.440017700195,31.26994,1.935,"1",1041947.4387768,0,366.666666666667
"1",5,"P","2",232.558883666992,13.1011,4.902,"2",154427.798572617,0,0
"1",8.3,"P","3",122.442565917969,13.28666,1.548,"2",425338.541765651,6566.66666666667,31124.7667556532
"1",12.5,"K/Ka","1",65.8309631347656,34.06258,1.376,"3",312443.422964474,16633.3333333333,61666.6666666667
"1",8.8,"P","2",52.2959251403809,92.8125,2.15,"1",7466.66666666667,82813.823309922,1900
"2",2.7,"P","2",200.019866943359,74.00318,1.032,"1",590016.972261417,0,0
"1",55.2,"K/Ka","1",172.927169799805,22.5938,1.548,"1",67861.3745255473,3678.25366457303,2893.98857282552
"1",24,"P","2",177.505020141602,69.00005,1.032,"1",73066.6666666667,33.3333333333333,33.3333333333333
"1",79.34,"P","2",76.2032318115234,71.33755,1.118,"1",127215.056448161,80896.988789388,13866.6666666667
"2",8,"P","2",121.494094848633,86.52502,0.774,"1",76401.6406378398,0,11833.3333333333
"2",5.04,"P","2",206.776397705078,92.8125,1.892,"1",925663.160309639,0,0
"1",11,"P","2",105.542182922363,22.5938,2.838,"3",281421.446130238,111720.429421878,1344.11093160355
"1",4.2,"P","2",215.68620300293,60.170345,2.193,"1",430751.522593821,0,15755.1285902659
"1",3.5,"K/Ka","2",59.6889114379883,22.5938,2.3822,"1",19633.3333333333,0,0
"1",5,"P","3",294.912139892578,60.47505,1.548,"2",300598.983635855,0,0
"1",5.6,"P","3",143.186782836914,66.35631,1.548,"1",96766.3355522323,10533.3333333333,13878.5708978772
"1",8.38,"P","2",58.9506492614746,81.0938,1.376,"1",100,100,133.333333333333
"1",2,"P","3",197.393707275391,54.37193,1.548,"2",98325.6896726135,260.808362563451,8781.59302224716
"1",2.8,"P","2",179.100021362305,19.80803,3.3282,"1",675791.203935268,1598.60996206601,0
"1",10.2,"P","2",128.768630981445,55.36254,1.634,"2",353992.794200897,74383.7412948051,335.702311992645
"1",76,"P","2",214.179702758789,92.8125,0.8686,"1",564332.098198942,25880.2669614553,0
"1",33.2,"K/Ka","2",83.7760772705078,15.04934,1.118,"2",185562.205387351,6266.66666666667,3115.2677106671
"1",13,"P","2",167.270172119141,89.7375,0.946,"1",1438393.10940268,6833.33333333333,0
"1",6,"P","2",142.196823120117,92.8125,0.8686,"1",9833.33333333333,67635.3962610165,49100
"1",23,"P","2",56.4836387634277,92.8125,0.9288,"1",151037.494319518,87088.1306591288,82100
"1",8.5,"P","2",10.5647077560425,92.8125,3.698,"1",627826.624284205,62434.8690778813,166.666666666667
"1",12,"K/Ka","1",94.481086730957,23.578175,1.892,"1",613016.507950686,9994.94894643625,26966.6666666667
"1",6.5,"P","2",116.321594238281,92.8125,0.9288,"1",0,203360.252178611,0
"1",32,"P","2",135.234313964844,92.8125,2.064,"1",1085138.28833282,0,0
"1",7.7,"P","3",213.42138671875,72.193776,2.1328,"1",189733.631014172,0,0
"1",27,"P","2",182.533508300781,27.54695,3.225,"2",741146.39093198,33.3333333333333,45731.3314141629
"2",4,"P","3",160.344848632812,34.440725,1.677,"2",600770.762786023,0,8723.30277267223
"1",2.85,"K","1",107.582382202148,15.8843,2.666,"2",31510.2954478119,2466.66666666667,582.459277783831
"1",7.5,"P","3",173.670196533203,34.440725,1.677,"2",622496.444250917,100,26122.3169803619
"1",12.53,"P","2",105.497291564941,92.8125,1.0664,"1",0,0,0
"1",15.3,"K/Ka","2",136.719940185547,42.08135,1.548,"3",219230.029886478,0,236.206646760305
"1",16.9,"K","1",145.75146484375,31.26994,1.935,"1",0,33.3333333333333,33.3333333333333
"1",8,"P","2",84.1464157104492,38.36406,1.548,"1",242870.343747396,23739.0923564051,50400
"1",66,"P","1",160.398681640625,66.5625,1.032,"2",759078.687979067,19387.8046020865,17966.6666666667
"2",5.7,"P","1",200.948883056641,42.88756,4.816,"2",803995.427299762,0,2633.33333333333
"2",17,"P","2",149.283416748047,86.64376,1.032,"1",196058.550199309,33.3333333333333,0
"1",0.92,"K/Ka","2",184.689636230469,22.5938,2.15,"3",52354.5668990276,69.9889376759529,44400
"1",3,"P","2",91.1084518432617,19.69961,3.354,"3",147202.600822611,0,213.157644619544
"1",12.07,"P","2",63.3988304138184,84.95315,0.946,"1",33.3333333333333,14209.7781036403,33.3333333333333
"1",3,"K","1",227.682708740234,61.617195,0.774,"1",33.3333333333333,0,0
"2",9.99,"P","2",103.127471923828,85.78128,1.032,"1",1310908.10530731,12079.8959801594,3321.81719740232
"1",27,"K","1",113.147163391113,66.5625,2.15,"2",7790.34192288915,0,0
"1",10,"P","2",95.6312026977539,13.10458,1.548,"1",59033.8290543819,0,0
"1",23,"P","2",42.3480033874512,85.78128,1.032,"1",908944.897852923,29223.3234292318,66.6666666666667
"1",23.5,"P","3",184.859405517578,19.74599,2.666,"2",904792.708660753,133.333333333333,22813.9905099136
"1",14,"P","2",155.37028503418,74.237853,1.548,"1",317442.387979464,49590.3110159522,9566.66666666667
"1",10,"P","2",76.5586013793945,92.8125,1.118,"1",311354.982858093,150341.614134318,33.3333333333333
"2",3.7,"P","2",32.8353996276855,86.64376,1.032,"1",11424.2388827028,0,2000
"1",15.3,"P","3",151.323669433594,27.492265,1.548,"2",337143.811685281,0,6933.33333333333
"1",13.3,"P","2",101.727035522461,50.95007,0.688,"1",138433.333333333,36531.0765571659,11433.3333333333
"1",11.2,"P","2",107.715141296387,65.5313,2.58,"1",83617.453618693,35977.8408207775,21081.3822095282
"1",26,"K/Ka","2",122.417755126953,29.69186,5.719,"1",627174.656917119,0,2066.66666666667
"1",8,"P","2",45.8148727416992,92.8125,0.946,"1",208608.873642964,2259.68539798632,35363.5653418722
"2",2.8,"P","2",212.23127746582,92.8125,0.5246,"1",1253297.22822721,6985.48822430894,0
"1",15,"K","1",130.948577880859,76.576914,1.4018,"1",241173.606599631,6898.60574218134,8366.66666666667
"2",5.1,"P","3",232.960525512695,52.50942,1.806,"3",749100.558218359,33.3333333333333,12933.3333333333
"1",5,"P","2",219.025283813477,16.80542,1.634,"3",23644.6535660575,1900,2166.66666666667
"1",17.2,"P","2",93.5914459228516,92.8125,1.462,"1",343285.736135974,33.3333333333333,0
"1",18,"P","2",196.941802978516,92.8125,0.8686,"1",637406.600823212,3233.33333333333,0
"1",30.61,"P","2",45.495002746582,72.378175,1.376,"1",0,32065.7239067679,14712.7280735721
"1",4,"P","2",99.1297607421875,86.601589,0.9718,"1",845714.599991026,1120.93131902317,0
"1",58,"K/Ka","2",192.049743652344,20.369375,1.333,"1",54608.3365267453,1097.99215570092,19802.131928408
"1",7,"P","2",75.7715530395508,86.601589,0.9718,"1",9361.80820619532,8409.90930770834,0
"1",8.5,"P","2",195.90446472168,13.7785,38.7,"1",289468.30556266,1166.66666666667,566.666666666667
"2",3,"P","2",231.313018798828,92.8125,1.892,"1",861051.080459579,4133.33333333333,0
"1",25.5,"P","2",94.4713592529297,92.8125,0.129,"1",301200.655244951,7411.26538207754,4231.72934552034
"1",8,"P","2",56.2837715148926,90.46876,1.118,"1",174699.258354417,23499.5985135746,115226.532535312
"2",8.5,"P","2",190.410079956055,22.5938,5.16,"3",220325.634037991,0,7136.30809939156
"1",4,"P","2",57.8017272949219,71.831295,2.279,"2",304269.130387603,90766.506495643,196211.801087702
"1",4.75,"P","3",188.861953735352,27.492265,1.548,"2",325409.885817056,0,4966.66666666667
"1",11.4,"P","3",291.742858886719,55.58129,1.806,"1",630516.963176101,10128.5166764011,58226.1839472999
"2",5,"P","3",197.125610351562,19.74599,2.666,"2",436215.529505903,5666.66666666667,0
"1",12.5,"K/Ka","2",177.734649658203,22.5938,2.3822,"1",11369.6700778169,2533.33333333333,0
"2",5.98,"P","2",169.380966186523,92.8125,1.118,"1",226654.508355834,62506.9661024808,8633.23388715313
"1",9,"P","2",231.970016479492,66.5625,0.989,"2",0,0,0
